"103800","Russell","Many To One Map","001","Far North District",
"103900","Paihia","Many To One Map","001","Far North District",
"104000","Mataraua Forest","Many To One Map","001","Far North District",
"104101","Matawaia-Taumarere","Many To One Map","001","Far North District",
"104200","Russell Peninsula","Many To One Map","001","Far North District",
"104301","Opua (Far North District)","Many To One Map","001","Far North District",
"104400","Russell Forest-Rawhiti","Many To One Map","001","Far North District",
"104501","Moerewa","Many To One Map","001","Far North District",
"104600","Kawakawa","Many To One Map","001","Far North District",
"104700","Maromaku","Many To One Map","001","Far North District",
"104800","Mangakahia-Hukerenui","Many To One Map","002","Whangarei District",
"104900","Whangaruru","Many To One Map","002","Whangarei District",
"105001","Inlets other Whangarei District","Many To One Map","002","Whangarei District",
"105101","Matarau","Many To One Map","002","Whangarei District",
"105200","Hikurangi","Many To One Map","002","Whangarei District",
"105300","Kauri","Many To One Map","002","Whangarei District",
"105400","Maungatapere","Many To One Map","002","Whangarei District",
"105500","Kamo West","Many To One Map","002","Whangarei District",
"105601","Matapouri-Tutukaka","Many To One Map","002","Whangarei District",
"105700","Kiripaka","Many To One Map","002","Whangarei District",
"105800","Kamo East","Many To One Map","002","Whangarei District",
"105901","Granfield Reserve","Many To One Map","002","Whangarei District",
"106000","Kamo Central","Many To One Map","002","Whangarei District",
"106100","Whau Valley","Many To One Map","002","Whangarei District",
"106201","Tikipunga North","Many To One Map","002","Whangarei District",
"106301","Pukenui","Many To One Map","002","Whangarei District",
"106401","Otangarei","Many To One Map","002","Whangarei District",
"106501","Tikipunga South","Many To One Map","002","Whangarei District",
"106600","Kensington (Whangarei District)","Many To One Map","002","Whangarei District",
"106700","Abbey Caves-Glenbervie","Many To One Map","002","Whangarei District",
"106800","Mairtown","Many To One Map","002","Whangarei District",
"106901","Maunu","Many To One Map","002","Whangarei District",
"106902","Horahora","Many To One Map","002","Whangarei District",
"107000","Woodhill-Vinetown","Many To One Map","002","Whangarei District",
"107100","Whangarei Central","Many To One Map","002","Whangarei District",
"107200","Riverside","Many To One Map","002","Whangarei District",
"107300","Raumanga","Many To One Map","002","Whangarei District",
"107401","Tarewa","Many To One Map","002","Whangarei District",
"107501","Morningside (Whangarei District)","Many To One Map","002","Whangarei District",
"107600","Ngunguru","Many To One Map","002","Whangarei District",
"107700","Otaika-Portland","Many To One Map","002","Whangarei District",
"107800","Oakleigh-Mangapai","Many To One Map","002","Whangarei District",
"107901","Port-Limeburners","Many To One Map","002","Whangarei District",
"108000","Pataua","Many To One Map","002","Whangarei District",
"108100","Onerahi Park","Many To One Map","002","Whangarei District",
"108200","Sherwood Rise","Many To One Map","002","Whangarei District",
"108300","Onerahi","Many To One Map","002","Whangarei District",
"108400","Inlet Whangarei Harbour","Many To One Map","002","Whangarei District",
"108500","Parua Bay","Many To One Map","002","Whangarei District",
"108601","Bream Bay","Many To One Map","002","Whangarei District",
"108701","One Tree Point","Many To One Map","002","Whangarei District",
"108800","Ruakaka","Many To One Map","002","Whangarei District",
"108900","Bream Head","Many To One Map","002","Whangarei District",
"109003","Waipu","Many To One Map","002","Whangarei District",
"109004","Waipu Rural","Many To One Map","002","Whangarei District",
"109101","Kaipara Coastal","Many To One Map","003","Kaipara District",
"109200","Maungaru","Many To One Map","003","Kaipara District",
"109301","Dargaville","Many To One Map","003","Kaipara District",
"109400","Ruawai-Matakohe","Many To One Map","003","Kaipara District",
"109500","Otamatea (Kaipara District)","Many To One Map","003","Kaipara District",
"109600","Maungaturoto","Many To One Map","003","Kaipara District",
"109700","Kaiwaka","Many To One Map","003","Kaipara District",
"109800","Mangawhai Rural","Many To One Map","003","Kaipara District",
"109900","Mangawhai Heads","Many To One Map","003","Kaipara District",
"110000","Inlet Mangawhai Harbour","Many To One Map","003","Kaipara District",
"110100","Mangawhai","Many To One Map","003","Kaipara District",
"110201","Okahukura Peninsula","Many To One Map","076","Auckland",
"110300","Inlet Kaipara Harbour South","Many To One Map","076","Auckland",
"110400","Cape Rodney","Many To One Map","076","Auckland",
"110501","Wellsford","Many To One Map","076","Auckland",
"110600","Oceanic Auckland Region East","Many To One Map","076","Auckland",
"110700","South Head","Many To One Map","076","Auckland",
"110800","Kaipara Hills","Many To One Map","076","Auckland",
"110900","Dome Valley-Matakana","Many To One Map","076","Auckland",
"111000","Oceanic Auckland Region West","Many To One Map","076","Auckland",
"111100","Warkworth West","Many To One Map","076","Auckland",
"111200","Puhoi Valley","Many To One Map","076","Auckland",
"111300","Warkworth East","Many To One Map","076","Auckland",
"111400","Sandspit","Many To One Map","076","Auckland",
"111500","Tawharanui Peninsula","Many To One Map","076","Auckland",
"111601","Kaukapakapa","Many To One Map","076","Auckland",
"111602","Kaukapakapa Rural","Many To One Map","076","Auckland",
"111700","Snells Beach","Many To One Map","076","Auckland",
"111801","Barrier Islands","Many To One Map","076","Auckland",
"111901","Mahurangi Peninsula","Many To One Map","076","Auckland",
"112001","Inlets other Auckland","Many To One Map","076","Auckland",
"112101","Wainui-Waiwera","Many To One Map","076","Auckland",
"112102","Ara Hill","Many To One Map","076","Auckland",
"112200","Parakai","Many To One Map","076","Auckland",
"112301","Helensville Rural","Many To One Map","076","Auckland",
"112401","Helensville","Many To One Map","076","Auckland",
"112500","Waitoki","Many To One Map","076","Auckland",
"112600","Waikoukou Valley","Many To One Map","076","Auckland",
"112701","Orewa North","Many To One Map","076","Auckland",
"112702","Orewa West","Many To One Map","076","Auckland",
"112800","Hatfields Beach","Many To One Map","076","Auckland",
"112901","Orewa South","Many To One Map","076","Auckland",
"112902","Millwater North","Many To One Map","076","Auckland",
"113000","Orewa Central","Many To One Map","076","Auckland",
"113101","Millwater Central","Many To One Map","076","Auckland",
"113201","Waipatukahu","Many To One Map","076","Auckland",
"113300","Millwater South","Many To One Map","076","Auckland",
"113401","Milldale","Many To One Map","076","Auckland",
"113402","Dairy Flat North","Many To One Map","076","Auckland",
"113500","Dairy Flat West","Many To One Map","076","Auckland",
"113600","Kingsway","Many To One Map","076","Auckland",
"113700","Riverhead Forest","Many To One Map","076","Auckland",
"113800","Silverdale Central (Auckland)","Many To One Map","076","Auckland",
"113900","Red Beach West","Many To One Map","076","Auckland",
"114000","Red Beach East","Many To One Map","076","Auckland",
"114101","Silverdale South (Auckland)","Many To One Map","076","Auckland",
"114102","Stillwater","Many To One Map","076","Auckland",
"114201","Waimauku","Many To One Map","076","Auckland",
"114300","Gulf Islands","Many To One Map","076","Auckland",
"114400","Vipond","Many To One Map","076","Auckland",
"114500","Muriwai","Many To One Map","076","Auckland",
"114600","Stanmore Bay West","Many To One Map","076","Auckland",
"114701","Kumeu Rural West","Many To One Map","076","Auckland",
"114801","Okura Bush","Many To One Map","076","Auckland",
"114901","Whangaparaoa Central","Many To One Map","076","Auckland",
"114902","Wade Heads-Arkles Bay","Many To One Map","076","Auckland",
"115001","Kumeu-Huapai North","Many To One Map","076","Auckland",
"115002","Kumeu-Huapai South","Many To One Map","076","Auckland",
"115100","Stanmore Bay East","Many To One Map","076","Auckland",
"115200","Manly West","Many To One Map","076","Auckland",
"115300","Muriwai Valley-Bethells Beach","Many To One Map","076","Auckland",
"115400","Tindalls-Matakatia","Many To One Map","076","Auckland",
"115501","Coatesville","Many To One Map","076","Auckland",
"115601","Dairy Flat South","Many To One Map","076","Auckland",
"115700","Gulf Harbour North","Many To One Map","076","Auckland",
"115800","Manly East","Many To One Map","076","Auckland",
"115901","Riverhead","Many To One Map","076","Auckland",
"116000","Army Bay","Many To One Map","076","Auckland",
"116101","Kumeu Rural East","Many To One Map","076","Auckland",
"116200","Gulf Harbour South","Many To One Map","076","Auckland",
"116300","Paremoremo West","Many To One Map","076","Auckland",
"116401","Taupaki","Many To One Map","076","Auckland",
"116500","Long Bay","Many To One Map","076","Auckland",
"116601","Paremoremo East","Many To One Map","076","Auckland",
"116701","Albany Heights","Many To One Map","076","Auckland",
"116801","Awaruku","Many To One Map","076","Auckland",
"116900","Fairview Heights","Many To One Map","076","Auckland",
"117001","Whenuapai","Many To One Map","076","Auckland",
"117002","Whenuapai West","Many To One Map","076","Auckland",
"117003","Massey Red Hills","Many To One Map","076","Auckland",
"117100","Waitakere Ranges North","Many To One Map","076","Auckland",
"117201","Torbay West","Many To One Map","076","Auckland",
"117202","Torbay East","Many To One Map","076","Auckland",
"117300","Albany Central","Many To One Map","076","Auckland",
"117400","Albany West","Many To One Map","076","Auckland",
"117500","Glamorgan","Many To One Map","076","Auckland",
"117600","Oteha East","Many To One Map","076","Auckland",
"117700","Northcross","Many To One Map","076","Auckland",
"117800","Oteha West","Many To One Map","076","Auckland",
"117900","Waiake","Many To One Map","076","Auckland",
"118001","Waitakere","Many To One Map","076","Auckland",
"118100","Albany South","Many To One Map","076","Auckland",
"118200","Browns Bay South West","Many To One Map","076","Auckland",
"118300","Browns Bay Central","Many To One Map","076","Auckland",
"118400","Schnapper Rock","Many To One Map","076","Auckland",
"118501","Pinehill North","Many To One Map","076","Auckland",
"118502","Pinehill South","Many To One Map","076","Auckland",
"118600","North Harbour","Many To One Map","076","Auckland",
"118700","Browns Bay South East","Many To One Map","076","Auckland",
"118800","Westgate Central","Many To One Map","076","Auckland",
"118900","Greenhithe West","Many To One Map","076","Auckland",
"119000","Rothesay Bay","Many To One Map","076","Auckland",
"119100","Greenhithe East","Many To One Map","076","Auckland",
"119201","Hobsonville","Many To One Map","076","Auckland",
"119301","Inlet Waitemata Harbour","Many To One Map","076","Auckland",
"119400","Greenhithe South","Many To One Map","076","Auckland",
"119500","Murrays Bay West","Many To One Map","076","Auckland",
"119600","Westgate South","Many To One Map","076","Auckland",
"119700","Windsor Park","Many To One Map","076","Auckland",
"119800","West Harbour West","Many To One Map","076","Auckland",
"119901","Unsworth Heights West","Many To One Map","076","Auckland",
"120000","Murrays Bay East","Many To One Map","076","Auckland",
"120101","Birdwood West","Many To One Map","076","Auckland",
"120201","Hobsonville Point Catalina Bay","Many To One Map","076","Auckland",
"120202","Hobsonville Point Park","Many To One Map","076","Auckland",
"120203","Hobsonville Scott Point","Many To One Map","076","Auckland",
"120301","West Harbour Clearwater Cove","Many To One Map","076","Auckland",
"120400","Unsworth Heights East","Many To One Map","076","Auckland",
"120500","Mairangi Bay North","Many To One Map","076","Auckland",
"120600","Massey Central","Many To One Map","076","Auckland",
"120701","West Harbour Luckens Point","Many To One Map","076","Auckland",
"120800","Mairangi Bay South","Many To One Map","076","Auckland",
"120900","Massey Royal Road West","Many To One Map","076","Auckland",
"121001","Bayview East (Auckland)","Many To One Map","076","Auckland",
"121100","Swanson Rural","Many To One Map","076","Auckland",
"121200","Sunnynook South","Many To One Map","076","Auckland",
"121300","Sunnynook North","Many To One Map","076","Auckland",
"121401","Bayview West (Auckland)","Many To One Map","076","Auckland",
"121500","Totara Vale North","Many To One Map","076","Auckland",
"121600","Royal Heights North","Many To One Map","076","Auckland",
"121701","Massey West","Many To One Map","076","Auckland",
"121800","Beach Haven West","Many To One Map","076","Auckland",
"121901","Totara Vale South","Many To One Map","076","Auckland",
"122001","Swanson","Many To One Map","076","Auckland",
"122101","Bayview South (Auckland)","Many To One Map","076","Auckland",
"122200","Campbells Bay","Many To One Map","076","Auckland",
"122300","Royal Heights South","Many To One Map","076","Auckland",
"122400","Beach Haven East","Many To One Map","076","Auckland",
"122501","Massey Keegan","Many To One Map","076","Auckland",
"122600","Forrest Hill North","Many To One Map","076","Auckland",
"122700","Glenfield North","Many To One Map","076","Auckland",
"122801","Birkdale North","Many To One Map","076","Auckland",
"122802","Birkdale Central","Many To One Map","076","Auckland",
"122901","Massey South","Many To One Map","076","Auckland",
"123000","Ranui North","Many To One Map","076","Auckland",
"123100","Glenfield West","Many To One Map","076","Auckland",
"123200","Te Atatu Peninsula North West","Many To One Map","076","Auckland",
"123300","Glenfield South West","Many To One Map","076","Auckland",
"123400","Forrest Hill West","Many To One Map","076","Auckland",
"123500","Wairau Valley","Many To One Map","076","Auckland",
"123600","Forrest Hill East","Many To One Map","076","Auckland",
"123701","Castor Bay North","Many To One Map","076","Auckland",
"123702","Castor Bay South","Many To One Map","076","Auckland",
"123800","Ranui Domain","Many To One Map","076","Auckland",
"123900","Beach Haven South","Many To One Map","076","Auckland",
"124000","Glenfield Central","Many To One Map","076","Auckland",
"124100","Piha","Many To One Map","076","Auckland",
"124200","Ranui South West","Many To One Map","076","Auckland",
"124301","Henderson Larnoch","Many To One Map","076","Auckland",
"124401","Birkdale South","Many To One Map","076","Auckland",
"124500","Te Atatu Peninsula Central","Many To One Map","076","Auckland",
"124600","Glenfield East","Many To One Map","076","Auckland",
"124700","Henderson Valley","Many To One Map","076","Auckland",
"124800","Te Atatu Peninsula West","Many To One Map","076","Auckland",
"124900","Henderson Lincoln West","Many To One Map","076","Auckland",
"125000","Ranui South East","Many To One Map","076","Auckland",
"125100","Henderson Lincoln East","Many To One Map","076","Auckland",
"125201","Birkenhead West","Many To One Map","076","Auckland",
"125202","Birkenhead North West","Many To One Map","076","Auckland",
"125300","Te Atatu Peninsula East","Many To One Map","076","Auckland",
"125400","Milford West","Many To One Map","076","Auckland",
"125500","Westlake","Many To One Map","076","Auckland",
"125600","Hillcrest North (Auckland)","Many To One Map","076","Auckland",
"125701","Henderson Lincoln South","Many To One Map","076","Auckland",
"125800","Hillcrest West (Auckland)","Many To One Map","076","Auckland",
"125900","Milford Central","Many To One Map","076","Auckland",
"126000","Summerland South","Many To One Map","076","Auckland",
"126100","Summerland North","Many To One Map","076","Auckland",
"126200","Hillcrest East (Auckland)","Many To One Map","076","Auckland",
"126300","Chatswood","Many To One Map","076","Auckland",
"126401","Te Atatu South-Edmonton","Many To One Map","076","Auckland",
"126500","Birkenhead North","Many To One Map","076","Auckland",
"126601","Takapuna West","Many To One Map","076","Auckland",
"126701","Henderson North","Many To One Map","076","Auckland",
"126702","Henderson West","Many To One Map","076","Auckland",
"126801","Takapuna Central","Many To One Map","076","Auckland",
"126901","Western Heights (Auckland)","Many To One Map","076","Auckland",
"127001","Te Atatu South-North","Many To One Map","076","Auckland",
"127002","Te Atatu South-Central","Many To One Map","076","Auckland",
"127100","Northcote Central (Auckland)","Many To One Map","076","Auckland",
"127200","Akoranga","Many To One Map","076","Auckland",
"127300","Northcote South (Auckland)","Many To One Map","076","Auckland",
"127400","Birkenhead South","Many To One Map","076","Auckland",
"127500","Henderson Central","Many To One Map","076","Auckland",
"127601","Waiatarua","Many To One Map","076","Auckland",
"127701","Te Atatu South-McLeod North","Many To One Map","076","Auckland",
"127801","Henderson Valley Park","Many To One Map","076","Auckland",
"127900","Henderson North East","Many To One Map","076","Auckland",
"128000","Waitakere Ranges South","Many To One Map","076","Auckland",
"128101","Northcote Tuff Crater","Many To One Map","076","Auckland",
"128200","Northcote Point (Auckland)","Many To One Map","076","Auckland",
"128301","McLaren Memorial Park","Many To One Map","076","Auckland",
"128401","Henderson East","Many To One Map","076","Auckland",
"128501","Te Atatu South-McLeod South","Many To One Map","076","Auckland",
"128601","Takapuna South","Many To One Map","076","Auckland",
"128700","Rosebank Peninsula","Many To One Map","076","Auckland",
"128800","Hauraki","Many To One Map","076","Auckland",
"128901","Glendene North West","Many To One Map","076","Auckland",
"128902","Glendene North East","Many To One Map","076","Auckland",
"129000","Sunnyvale West-Parrs Park","Many To One Map","076","Auckland",
"129101","Sunnyvale East","Many To One Map","076","Auckland",
"129201","Point Chevalier West","Many To One Map","076","Auckland",
"129300","Belmont (Auckland)","Many To One Map","076","Auckland",
"129400","Bayswater","Many To One Map","076","Auckland",
"129501","Glendene South","Many To One Map","076","Auckland",
"129600","Glen Eden West","Many To One Map","076","Auckland",
"129700","Herne Bay","Many To One Map","076","Auckland",
"129800","Westmere North","Many To One Map","076","Auckland",
"129901","Point Chevalier North","Many To One Map","076","Auckland",
"129902","Point Chevalier East","Many To One Map","076","Auckland",
"130000","Oratia","Many To One Map","076","Auckland",
"130100","Glen Eden Rosier","Many To One Map","076","Auckland",
"130200","Saint Marys Bay","Many To One Map","076","Auckland",
"130300","Westmere South-Western Springs","Many To One Map","076","Auckland",
"130400","Ponsonby West","Many To One Map","076","Auckland",
"130500","Kelston North","Many To One Map","076","Auckland",
"130601","Avondale Rosebank (Auckland)","Many To One Map","076","Auckland",
"130700","Narrow Neck","Many To One Map","076","Auckland",
"130801","Glen Eden North","Many To One Map","076","Auckland",
"130901","Glen Eden Woodglen","Many To One Map","076","Auckland",
"130902","Glen Eden Konini","Many To One Map","076","Auckland",
"131000","Kelston South","Many To One Map","076","Auckland",
"131100","Waterview","Many To One Map","076","Auckland",
"131200","Ponsonby East","Many To One Map","076","Auckland",
"131300","Wynyard-Viaduct","Many To One Map","076","Auckland",
"131400","Stanley Point","Many To One Map","076","Auckland",
"131500","Glen Eden Central","Many To One Map","076","Auckland",
"131600","Grey Lynn North","Many To One Map","076","Auckland",
"131700","Avondale West (Auckland)","Many To One Map","076","Auckland",
"131801","Freemans Bay","Many To One Map","076","Auckland",
"131802","College Hill","Many To One Map","076","Auckland",
"131900","Mount Albert West","Many To One Map","076","Auckland",
"132001","Avondale North West (Auckland)","Many To One Map","076","Auckland",
"132002","Avondale North East (Auckland)","Many To One Map","076","Auckland",
"132100","Grey Lynn West","Many To One Map","076","Auckland",
"132200","Mount Albert North","Many To One Map","076","Auckland",
"132300","New Lynn North","Many To One Map","076","Auckland",
"132400","Victoria Park","Many To One Map","076","Auckland",
"132501","Konini Road","Many To One Map","076","Auckland",
"132600","New Lynn North West","Many To One Map","076","Auckland",
"132700","Hobson Ridge North","Many To One Map","076","Auckland",
"132800","Grey Lynn Central","Many To One Map","076","Auckland",
"132900","Fruitvale","Many To One Map","076","Auckland",
"133000","Devonport","Many To One Map","076","Auckland",
"133100","Avondale Central (Auckland)","Many To One Map","076","Auckland",
"133200","Queen Street","Many To One Map","076","Auckland",
"133301","Quay Street-Customs Street","Many To One Map","076","Auckland",
"133400","Hobson Ridge Central","Many To One Map","076","Auckland",
"133500","Grey Lynn East","Many To One Map","076","Auckland",
"133600","Morningside (Auckland)","Many To One Map","076","Auckland",
"133700","Shortland Street","Many To One Map","076","Auckland",
"133800","Hobson Ridge South","Many To One Map","076","Auckland",
"133900","New Lynn Central","Many To One Map","076","Auckland",
"134000","Cheltenham","Many To One Map","076","Auckland",
"134100","Queen Street South West","Many To One Map","076","Auckland",
"134200","Mount Albert Central","Many To One Map","076","Auckland",
"134301","Karangahape West","Many To One Map","076","Auckland",
"134302","Karangahape East","Many To One Map","076","Auckland",
"134400","Kingsland","Many To One Map","076","Auckland",
"134500","Anzac Avenue","Many To One Map","076","Auckland",
"134600","Waima-Woodlands Park","Many To One Map","076","Auckland",
"134700","Kaurilands","Many To One Map","076","Auckland",
"134800","Auckland-University","Many To One Map","076","Auckland",
"134900","New Lynn Seabrook","Many To One Map","076","Auckland",
"135000","Avondale South (Auckland)","Many To One Map","076","Auckland",
"135100","Symonds Street North West","Many To One Map","076","Auckland",
"135200","Mount Albert South","Many To One Map","076","Auckland",
"135300","Symonds Street West","Many To One Map","076","Auckland",
"135401","Titirangi East","Many To One Map","076","Auckland",
"135500","Owairaka West","Many To One Map","076","Auckland",
"135600","New Lynn Central South","Many To One Map","076","Auckland",
"135700","The Strand","Many To One Map","076","Auckland",
"135800","St Lukes","Many To One Map","076","Auckland",
"135900","Symonds Street East","Many To One Map","076","Auckland",
"136001","Eden Terrace","Many To One Map","076","Auckland",
"136002","Grafton West","Many To One Map","076","Auckland",
"136100","Grafton","Many To One Map","076","Auckland",
"136200","Eden Park","Many To One Map","076","Auckland",
"136300","Sandringham North","Many To One Map","076","Auckland",
"136400","Parnell West","Many To One Map","076","Auckland",
"136501","New Lynn South","Many To One Map","076","Auckland",
"136502","New Lynn South East","Many To One Map","076","Auckland",
"136601","New Windsor North","Many To One Map","076","Auckland",
"136700","Titirangi South","Many To One Map","076","Auckland",
"136801","Owairaka East","Many To One Map","076","Auckland",
"136900","Eden Valley","Many To One Map","076","Auckland",
"137000","Sandringham Central","Many To One Map","076","Auckland",
"137100","Glenavon","Many To One Map","076","Auckland",
"137201","Blockhouse Bay North","Many To One Map","076","Auckland",
"137202","Blockhouse Bay Central","Many To One Map","076","Auckland",
"137300","Green Bay North","Many To One Map","076","Auckland",
"137400","Parnell East","Many To One Map","076","Auckland",
"137500","Laingholm","Many To One Map","076","Auckland",
"137600","Sandringham West","Many To One Map","076","Auckland",
"137701","Mount Eden North East","Many To One Map","076","Auckland",
"137800","Mount Eden North","Many To One Map","076","Auckland",
"137901","Wesley West","Many To One Map","076","Auckland",
"138000","Green Bay South","Many To One Map","076","Auckland",
"138100","Balmoral","Many To One Map","076","Auckland",
"138200","Sandringham East","Many To One Map","076","Auckland",
"138301","New Windsor South","Many To One Map","076","Auckland",
"138302","New Windsor East","Many To One Map","076","Auckland",
"138400","Mount Eden West","Many To One Map","076","Auckland",
"138501","Newmarket","Many To One Map","076","Auckland",
"138502","Newmarket Park","Many To One Map","076","Auckland",
"138600","Blockhouse Bay North East","Many To One Map","076","Auckland",
"138700","Epsom North","Many To One Map","076","Auckland",
"138800","Wesley South","Many To One Map","076","Auckland",
"138901","Blockhouse Bay South","Many To One Map","076","Auckland",
"139000","Mount Eden East","Many To One Map","076","Auckland",
"139100","Wesley East","Many To One Map","076","Auckland",
"139201","Orakei West","Many To One Map","076","Auckland",
"139300","Maungawhau","Many To One Map","076","Auckland",
"139400","Remuera West","Many To One Map","076","Auckland",
"139501","Blockhouse Bay East","Many To One Map","076","Auckland",
"139601","Mount Roskill West","Many To One Map","076","Auckland",
"139700","Mount Roskill North","Many To One Map","076","Auckland",
"139801","Mount Roskill White Swan","Many To One Map","076","Auckland",
"139802","Mount Roskill Nirvana","Many To One Map","076","Auckland",
"139900","Mount Eden South","Many To One Map","076","Auckland",
"140000","Remuera Waitaramoa","Many To One Map","076","Auckland",
"140100","Orakei East","Many To One Map","076","Auckland",
"140200","Epsom Central-North","Many To One Map","076","Auckland",
"140300","Mount St John","Many To One Map","076","Auckland",
"140400","Mount Roskill Central North","Many To One Map","076","Auckland",
"140500","Remuera North","Many To One Map","076","Auckland",
"140601","Mount Roskill North East","Many To One Map","076","Auckland",
"140700","Mount Roskill Central South","Many To One Map","076","Auckland",
"140800","Epsom Central-South","Many To One Map","076","Auckland",
"140901","Lynfield Central","Many To One Map","076","Auckland",
"140902","Lynfield Harbour View","Many To One Map","076","Auckland",
"141000","Remuera South","Many To One Map","076","Auckland",
"141101","Mission Bay","Many To One Map","076","Auckland",
"141102","Mission Bay Eastridge","Many To One Map","076","Auckland",
"141201","Three Kings North","Many To One Map","076","Auckland",
"141300","Mount Roskill South","Many To One Map","076","Auckland",
"141400","Inlet Manukau Harbour","Many To One Map","076","Auckland",
"141500","Epsom East","Many To One Map","076","Auckland",
"141600","Remuera Waiata","Many To One Map","076","Auckland",
"141700","Epsom South","Many To One Map","076","Auckland",
"141801","Kohimarama Bay","Many To One Map","076","Auckland",
"141802","Kohimarama Stadium","Many To One Map","076","Auckland",
"141900","Meadowbank West","Many To One Map","076","Auckland",
"142001","Three Kings South","Many To One Map","076","Auckland",
"142002","Hillsborough North (Auckland)","Many To One Map","076","Auckland",
"142101","Mount Roskill Central East","Many To One Map","076","Auckland",
"142201","Greenlane North","Many To One Map","076","Auckland",
"142202","Greenlane Central","Many To One Map","076","Auckland",
"142301","Mount Roskill South East","Many To One Map","076","Auckland",
"142400","Remuera East","Many To One Map","076","Auckland",
"142501","Waikowhai Bay","Many To One Map","076","Auckland",
"142600","Royal Oak West (Auckland)","Many To One Map","076","Auckland",
"142700","Saint Heliers West","Many To One Map","076","Auckland",
"142801","One Tree Hill Oranga","Many To One Map","076","Auckland",
"142802","One Tree Hill Amaru","Many To One Map","076","Auckland",
"142901","Hillsborough Central (Auckland)","Many To One Map","076","Auckland",
"143000","Saint Heliers North","Many To One Map","076","Auckland",
"143100","Remuera Abbotts Park","Many To One Map","076","Auckland",
"143200","Meadowbank East","Many To One Map","076","Auckland",
"143301","Ellerslie Central","Many To One Map","076","Auckland",
"143400","Royal Oak East (Auckland)","Many To One Map","076","Auckland",
"143500","Saint Heliers South","Many To One Map","076","Auckland",
"143600","Hillsborough South (Auckland)","Many To One Map","076","Auckland",
"143700","Saint Johns West","Many To One Map","076","Auckland",
"143800","Greenlane South","Many To One Map","076","Auckland",
"143900","Remuera Waiatarua","Many To One Map","076","Auckland",
"144001","Glendowie North","Many To One Map","076","Auckland",
"144101","Onehunga West","Many To One Map","076","Auckland",
"144201","Ellerslie West","Many To One Map","076","Auckland",
"144300","Onehunga North","Many To One Map","076","Auckland",
"144400","Ellerslie East","Many To One Map","076","Auckland",
"144500","Saint Johns East","Many To One Map","076","Auckland",
"144600","Oneroa West","Many To One Map","076","Auckland",
"144700","Glen Innes West","Many To One Map","076","Auckland",
"144800","Ellerslie South","Many To One Map","076","Auckland",
"144900","Stonefields West","Many To One Map","076","Auckland",
"145000","Onehunga Central","Many To One Map","076","Auckland",
"145101","Glendowie South West","Many To One Map","076","Auckland",
"145102","Glendowie South East","Many To One Map","076","Auckland",
"145200","Oranga","Many To One Map","076","Auckland",
"145300","Mount Wellington North West","Many To One Map","076","Auckland",
"145400","Panmure Glen Innes Industrial","Many To One Map","076","Auckland",
"145500","Onehunga-Te Papapa Industrial","Many To One Map","076","Auckland",
"145600","Te Papapa","Many To One Map","076","Auckland",
"145700","Stonefields East","Many To One Map","076","Auckland",
"145800","Glen Innes East-Wai O Taiki Bay","Many To One Map","076","Auckland",
"145900","Penrose","Many To One Map","076","Auckland",
